tid,vid,tname,vname,otid,ovid,otname,ovname
6800080,024,桃園市八德區,大信里,10003080,024,桃園縣八德市,大信里
6800080,025,桃園市八德區,大華里,10003080,025,桃園縣八德市,大華里
6800080,026,桃園市八德區,大仁里,10003080,026,桃園縣八德市,大仁里
6800080,027,桃園市八德區,大智里,10003080,027,桃園縣八德市,大智里
6800080,028,桃園市八德區,瑞泰里,10003080,028,桃園縣八德市,瑞泰里
6800080,029,桃園市八德區,大昌里,10003080,029,桃園縣八德市,大昌里
6800080,030,桃園市八德區,大正里,10003080,030,桃園縣八德市,大正里
6800080,031,桃園市八德區,大強里,10003080,031,桃園縣八德市,大強里
6800080,032,桃園市八德區,大發里,10003080,032,桃園縣八德市,大發里
6800080,033,桃園市八德區,大明里,10003080,033,桃園縣八德市,大明里
6800080,034,桃園市八德區,大竹里,10003080,034,桃園縣八德市,大竹里
6800080,035,桃園市八德區,大慶里,10003080,035,桃園縣八德市,大慶里
6800080,036,桃園市八德區,大千里,10003080,036,桃園縣八德市,大千里
6800080,037,桃園市八德區,大榮里,10003080,037,桃園縣八德市,大榮里
6800080,038,桃園市八德區,茄明里,10003080,038,桃園縣八德市,茄明里
6800080,039,桃園市八德區,高城里,10003080,039,桃園縣八德市,高城里
6800080,040,桃園市八德區,瑞興里,10003080,040,桃園縣八德市,瑞興里
6800080,041,桃園市八德區,大愛里,10003080,041,桃園縣八德市,大愛里
6800080,042,桃園市八德區,大宏里,10003080,042,桃園縣八德市,大宏里
6800080,043,桃園市八德區,大漢里,10003080,043,桃園縣八德市,大漢里
6800080,044,桃園市八德區,廣德里,10003080,044,桃園縣八德市,廣德里
6800080,045,桃園市八德區,龍友里,10003080,045,桃園縣八德市,龍友里
6800080,046,桃園市八德區,陸光里,10003080,046,桃園縣八德市,陸光里
6800080,047,桃園市八德區,永豐里,10003080,047,桃園縣八德市,永豐里
6800080,048,桃園市八德區,大順里,10003080,048,桃園縣八德市,大順里
6800090,001,桃園市龍潭區,黃唐里,10003090,001,桃園縣龍潭鄉,黃唐村
6800090,002,桃園市龍潭區,中山里,10003090,002,桃園縣龍潭鄉,中山村
6800090,003,桃園市龍潭區,烏林里,10003090,003,桃園縣龍潭鄉,烏林村
6800090,004,桃園市龍潭區,高平里,10003090,004,桃園縣龍潭鄉,高平村
6800090,006,桃園市龍潭區,凌雲里,10003090,006,桃園縣龍潭鄉,凌雲村
6800090,007,桃園市龍潭區,八德里,10003090,007,桃園縣龍潭鄉,八德村
6800090,008,桃園市龍潭區,三水里,10003090,008,桃園縣龍潭鄉,三水村
6800090,009,桃園市龍潭區,上林里,10003090,009,桃園縣龍潭鄉,上林村
6800090,010,桃園市龍潭區,中正里,10003090,010,桃園縣龍潭鄉,中正村
6800090,011,桃園市龍潭區,龍潭里,10003090,011,桃園縣龍潭鄉,龍潭村
6800090,012,桃園市龍潭區,高原里,10003090,012,桃園縣龍潭鄉,高原村
6800090,013,桃園市龍潭區,九龍里,10003090,013,桃園縣龍潭鄉,九龍村
6800090,014,桃園市龍潭區,中興里,10003090,014,桃園縣龍潭鄉,中興村
6800090,015,桃園市龍潭區,佳安里,10003090,015,桃園縣龍潭鄉,佳安村
6800090,016,桃園市龍潭區,三和里,10003090,016,桃園縣龍潭鄉,三和村
6800090,017,桃園市龍潭區,三坑里,10003090,017,桃園縣龍潭鄉,三坑村
6800090,018,桃園市龍潭區,大平里,10003090,018,桃園縣龍潭鄉,大平村
6800090,019,桃園市龍潭區,三林里,10003090,019,桃園縣龍潭鄉,三林村
6800090,020,桃園市龍潭區,永興里,10003090,020,桃園縣龍潭鄉,永興村
6800090,021,桃園市龍潭區,烏樹林里,10003090,021,桃園縣龍潭鄉,烏樹林村
6800090,022,桃園市龍潭區,百年里,10003090,022,桃園縣龍潭鄉,百年村
6800090,023,桃園市龍潭區,龍祥里,10003090,023,桃園縣龍潭鄉,龍祥村
6800090,024,桃園市龍潭區,聖德里,10003090,024,桃園縣龍潭鄉,聖德村
6800090,025,桃園市龍潭區,龍星里,10003090,025,桃園縣龍潭鄉,龍星村
6800090,026,桃園市龍潭區,上華里,10003090,026,桃園縣龍潭鄉,上華村
6800090,027,桃園市龍潭區,武漢里,10003090,027,桃園縣龍潭鄉,武漢村
6800090,028,桃園市龍潭區,東興里,10003090,028,桃園縣龍潭鄉,東興村
6800090,029,桃園市龍潭區,北興里,10003090,029,桃園縣龍潭鄉,北興村
6800090,030,桃園市龍潭區,建林里,10003090,030,桃園縣龍潭鄉,建林村
6800090,031,桃園市龍潭區,富林里,10003090,031,桃園縣龍潭鄉,富林村
6800100,001,桃園市平區市,雙連里,10003100,001,桃園縣平鎮市,雙連里
6800100,002,桃園市平區市,高雙里,10003100,002,桃園縣平鎮市,高雙里
6800100,003,桃園市平區市,復旦里,10003100,003,桃園縣平鎮市,復旦里
6800100,004,桃園市平區市,廣興里,10003100,004,桃園縣平鎮市,廣興里
6800100,005,桃園市平區市,義民里,10003100,005,桃園縣平鎮市,義民里
6800100,006,桃園市平區市,宋屋里,10003100,006,桃園縣平鎮市,宋屋里
6800100,007,桃園市平區市,新勢里,10003100,007,桃園縣平鎮市,新勢里
6800100,008,桃園市平區市,新富里,10003100,008,桃園縣平鎮市,新富里
6800100,009,桃園市平區市,北勢里,10003100,009,桃園縣平鎮市,北勢里
6800100,010,桃園市平區市,北興里,10003100,010,桃園縣平鎮市,北興里
6800100,011,桃園市平區市,北貴里,10003100,011,桃園縣平鎮市,北貴里
6800100,012,桃園市平區市,平鎮里,10003100,012,桃園縣平鎮市,平鎮里
6800100,013,桃園市平區市,南勢里,10003100,013,桃園縣平鎮市,南勢里
6800100,014,桃園市平區市,莊敬里,10003100,014,桃園縣平鎮市,莊敬里
6800100,015,桃園市平區市,山峰里,10003100,015,桃園縣平鎮市,山峰里
6800100,016,桃園市平區市,湧光里,10003100,016,桃園縣平鎮市,湧光里
6800100,017,桃園市平區市,龍恩里,10003100,017,桃園縣平鎮市,龍恩里
6800100,018,桃園市平區市,東社里,10003100,018,桃園縣平鎮市,東社里
6800100,019,桃園市平區市,龍興里,10003100,019,桃園縣平鎮市,龍興里
6800100,020,桃園市平區市,貿易里,10003100,020,桃園縣平鎮市,貿易里
6800100,021,桃園市平區市,忠貞里,10003100,021,桃園縣平鎮市,忠貞里
6800100,022,桃園市平區市,中正里,10003100,022,桃園縣平鎮市,中正里
6800100,023,桃園市平區市,建安里,10003100,023,桃園縣平鎮市,建安里
6800100,024,桃園市平區市,東勢里,10003100,024,桃園縣平鎮市,東勢里
6800100,025,桃園市平區市,東安里,10003100,025,桃園縣平鎮市,東安里
6800100,026,桃園市平區市,新安里,10003100,026,桃園縣平鎮市,新安里
6800100,027,桃園市平區市,鎮興里,10003100,027,桃園縣平鎮市,鎮興里
6800100,028,桃園市平區市,義興里,10003100,028,桃園縣平鎮市,義興里
6800100,029,桃園市平區市,湧豐里,10003100,029,桃園縣平鎮市,湧豐里
6800100,030,桃園市平區市,湧安里,10003100,030,桃園縣平鎮市,湧安里
6800100,031,桃園市平區市,廣達里,10003100,031,桃園縣平鎮市,廣達里
6800100,032,桃園市平區市,福林里,10003100,032,桃園縣平鎮市,福林里
6800100,033,桃園市平區市,金星里,10003100,033,桃園縣平鎮市,金星里
6800100,034,桃園市平區市,廣仁里,10003100,034,桃園縣平鎮市,廣仁里
6800100,035,桃園市平區市,新貴里,10003100,035,桃園縣平鎮市,新貴里
6800100,036,桃園市平區市,北富里,10003100,036,桃園縣平鎮市,北富里
6800100,037,桃園市平區市,新榮里,10003100,037,桃園縣平鎮市,新榮里
6800100,038,桃園市平區市,華安里,10003100,038,桃園縣平鎮市,華安里
6800100,039,桃園市平區市,金陵里,10003100,039,桃園縣平鎮市,金陵里
6800100,040,桃園市平區市,北安里,10003100,040,桃園縣平鎮市,北安里
6800100,041,桃園市平區市,北華里,10003100,041,桃園縣平鎮市,北華里
6800100,042,桃園市平區市,復興里,10003100,042,桃園縣平鎮市,復興里
6800100,043,桃園市平區市,平興里,10003100,043,桃園縣平鎮市,平興里
6800100,044,桃園市平區市,新英里,10003100,044,桃園縣平鎮市,新英里
6800100,045,桃園市平區市,平安里,10003100,045,桃園縣平鎮市,平安里
6800100,046,桃園市平區市,平南里,10003100,046,桃園縣平鎮市,平南里
6800110,001,桃園市新屋區,新屋里,10003110,001,桃園縣新屋鄉,新屋村
6800110,002,桃園市新屋區,新生里,10003110,002,桃園縣新屋鄉,新生村
6800110,003,桃園市新屋區,後湖里,10003110,003,桃園縣新屋鄉,後湖村
6800110,004,桃園市新屋區,清華里,10003110,004,桃園縣新屋鄉,清華村
6800110,005,桃園市新屋區,頭洲里,10003110,005,桃園縣新屋鄉,頭洲村
6800110,006,桃園市新屋區,埔頂里,10003110,006,桃園縣新屋鄉,埔頂村
6800110,007,桃園市新屋區,九斗里,10003110,007,桃園縣新屋鄉,九斗村
6800110,008,桃園市新屋區,社子里,10003110,008,桃園縣新屋鄉,社子村
6800110,009,桃園市新屋區,東明里,10003110,009,桃園縣新屋鄉,東明村
6800110,010,桃園市新屋區,石磊里,10003110,010,桃園縣新屋鄉,石磊村
6800110,011,桃園市新屋區,下埔里,10003110,011,桃園縣新屋鄉,下埔村
6800110,012,桃園市新屋區,下田里,10003110,012,桃園縣新屋鄉,下田村
6800110,013,桃園市新屋區,石牌里,10003110,013,桃園縣新屋鄉,石牌村
6800110,014,桃園市新屋區,赤欄里,10003110,014,桃園縣新屋鄉,赤欄村
6800110,015,桃園市新屋區,永興里,10003110,015,桃園縣新屋鄉,永興村
6800110,016,桃園市新屋區,永安里,10003110,016,桃園縣新屋鄉,永安村
6800110,017,桃園市新屋區,笨港里,10003110,017,桃園縣新屋鄉,笨港村
6800110,018,桃園市新屋區,深圳里,10003110,018,桃園縣新屋鄉,深圳村
6800110,019,桃園市新屋區,蚵間里,10003110,019,桃園縣新屋鄉,蚵間村
6800110,020,桃園市新屋區,槺榔里,10003110,020,桃園縣新屋鄉,槺榔村
6800110,021,桃園市新屋區,後庄里,10003110,021,桃園縣新屋鄉,後庄村
6800110,022,桃園市新屋區,大坡里,10003110,022,桃園縣新屋鄉,大坡村
6800110,023,桃園市新屋區,望間里,10003110,023,桃園縣新屋鄉,望間村
6800120,001,桃園市觀音區,觀音里,10003120,001,桃園縣觀音鄉,觀音村
6800120,002,桃園市觀音區,白玉里,10003120,002,桃園縣觀音鄉,白玉村
6800120,003,桃園市觀音區,廣興里,10003120,003,桃園縣觀音鄉,廣興村
6800120,004,桃園市觀音區,大潭里,10003120,004,桃園縣觀音鄉,大潭村
6800120,005,桃園市觀音區,武威里,10003120,005,桃園縣觀音鄉,武威村
6800120,006,桃園市觀音區,保生里,10003120,006,桃園縣觀音鄉,保生村
6800120,007,桃園市觀音區,三和里,10003120,007,桃園縣觀音鄉,三和村
6800120,008,桃園市觀音區,新興里,10003120,008,桃園縣觀音鄉,新興村
6800120,009,桃園市觀音區,坑尾里,10003120,009,桃園縣觀音鄉,坑尾村
6800120,010,桃園市觀音區,金湖里,10003120,010,桃園縣觀音鄉,金湖村
6800120,011,桃園市觀音區,藍埔里,10003120,011,桃園縣觀音鄉,藍埔村
6800120,012,桃園市觀音區,大同里,10003120,012,桃園縣觀音鄉,大同村
6800120,013,桃園市觀音區,大堀里,10003120,013,桃園縣觀音鄉,大堀村
6800120,014,桃園市觀音區,崙坪里,10003120,014,桃園縣觀音鄉,崙坪村
6800120,015,桃園市觀音區,富源里,10003120,015,桃園縣觀音鄉,富源村
6800120,016,桃園市觀音區,上大里,10003120,016,桃園縣觀音鄉,上大村
6800120,017,桃園市觀音區,新坡里,10003120,017,桃園縣觀音鄉,新坡村
6800120,018,桃園市觀音區,廣福里,10003120,018,桃園縣觀音鄉,廣福村
6800120,019,桃園市觀音區,塔腳里,10003120,019,桃園縣觀音鄉,塔腳村
6800120,020,桃園市觀音區,保障里,10003120,020,桃園縣觀音鄉,保障村
6800120,021,桃園市觀音區,草漯里,10003120,021,桃園縣觀音鄉,草漯村
6800120,022,桃園市觀音區,樹林里,10003120,022,桃園縣觀音鄉,樹林村
6800120,023,桃園市觀音區,富林里,10003120,023,桃園縣觀音鄉,富林村
6800120,024,桃園市觀音區,草新里,10003120,024,桃園縣觀音鄉,草新村
6800130,001,桃園市復興區,三民里,10003130,001,桃園縣復興鄉,三民村
6800130,002,桃園市復興區,澤仁里,10003130,002,桃園縣復興鄉,澤仁村
6800130,003,桃園市復興區,義盛里,10003130,003,桃園縣復興鄉,義盛村
6800130,004,桃園市復興區,霞雲里,10003130,004,桃園縣復興鄉,霞雲村
6800130,005,桃園市復興區,長興里,10003130,005,桃園縣復興鄉,長興村
6800130,006,桃園市復興區,三光里,10003130,006,桃園縣復興鄉,三光村
6800130,007,桃園市復興區,奎輝里,10003130,007,桃園縣復興鄉,奎輝村
6800130,008,桃園市復興區,華陵里,10003130,008,桃園縣復興鄉,華陵村
6800130,009,桃園市復興區,羅浮里,10003130,009,桃園縣復興鄉,羅浮村
6800130,010,桃園市復興區,高義里,10003130,010,桃園縣復興鄉,高義村
